policy_id,owner_age,gender,zone,vehicle_class,vehicle_age,bonus_class,duration_years,claim_count,claim_cost,is_zero_exposure
47187,51,Male,4,3,10,6,0.134247,0,0,False
47188,51,Male,4,3,10,7,2.989041,0,0,False
47189,51,Male,4,3,11,2,1.435616,0,0,False
47190,51,Male,4,3,11,4,0.465753,0,0,False
47191,51,Male,4,3,11,7,1.0,0,0,False
47192,51,Male,4,3,12,1,1.99726,0,0,False
47193,51,Male,4,3,12,2,1.30411,0,0,False
47194,51,Male,4,3,12,4,0.49863,0,0,False
47195,51,Male,4,3,12,5,0.50411,0,0,False
47196,51,Male,4,3,12,6,0.405479,0,0,False
47197,51,Male,4,3,12,7,7.016438,0,0,False
47198,51,Male,4,3,13,1,2.972603,0,0,False
47199,51,Male,4,3,13,2,0.619178,0,0,False
47200,51,Male,4,3,13,3,1.753425,0,0,False
47201,51,Male,4,3,13,4,0.945205,0,0,False
47202,51,Male,4,3,13,5,2.408219,0,0,False
47203,51,Male,4,3,13,6,0.50411,0,0,False
47204,51,Male,4,3,13,7,8.257534,0,0,False
47205,51,Male,4,3,14,1,3.358904,0,0,False
47206,51,Male,4,3,14,2,4.556164,0,0,False
47207,51,Male,4,3,14,3,2.054795,0,0,False
47208,51,Male,4,3,14,4,0.50137,0,0,False
47209,51,Male,4,3,14,5,0.0,0,0,True
47210,51,Male,4,3,14,6,1.271233,0,0,False
47211,51,Male,4,3,14,7,13.24384,0,0,False
47212,51,Male,4,3,15,1,5.306849,0,0,False
47213,51,Male,4,3,15,2,1.8,0,0,False
47214,51,Male,4,3,15,3,3.49589,0,0,False
47215,51,Male,4,3,15,4,3.424658,0,0,False
47216,51,Male,4,3,15,5,3.523288,0,0,False
47217,51,Male,4,3,15,6,3.306849,0,0,False
47218,51,Male,4,3,15,7,8.649315,0,0,False
47219,51,Male,4,3,16,1,2.350685,0,0,False
47220,51,Male,4,3,16,2,6.010959,0,0,False
47221,51,Male,4,3,16,3,4.789041,0,0,False
47222,51,Male,4,3,16,4,5.994521,0,0,False
47223,51,Male,4,3,16,5,3.00274,0,0,False
47224,51,Male,4,3,16,6,2.213699,0,0,False
47225,51,Male,4,3,16,7,12.97534,0,0,False
47226,51,Male,4,3,17,1,3.649315,0,0,False
47227,51,Male,4,3,17,2,3.241096,0,0,False
47228,51,Male,4,3,17,3,3.446575,0,0,False
47229,51,Male,4,3,17,4,1.0,0,0,False
47230,51,Male,4,3,17,5,2.49863,0,0,False
47231,51,Male,4,3,17,6,1.967123,0,0,False
47232,51,Male,4,3,17,7,11.98356,0,0,False
47233,51,Male,4,3,18,1,1.0,0,0,False
47234,51,Male,4,3,18,2,0.476712,0,0,False
47235,51,Male,4,3,18,3,0.99726,0,0,False
47236,51,Male,4,3,18,4,1.090411,0,0,False
47237,51,Male,4,3,18,5,0.912329,0,0,False
47238,51,Male,4,3,18,6,0.071233,0,0,False
47239,51,Male,4,3,18,7,8.350685,0,0,False
47240,51,Male,4,3,19,6,1.0,0,0,False
47241,51,Male,4,3,19,7,4.367123,0,0,False
47242,51,Male,4,3,20,1,1.350685,0,0,False
47243,51,Male,4,3,20,2,1.0,0,0,False
47244,51,Male,4,3,20,3,0.49863,0,0,False
47245,51,Male,4,3,20,4,0.50137,0,0,False
47246,51,Male,4,3,20,5,1.0,0,0,False
47247,51,Male,4,3,20,6,1.0,0,0,False
47248,51,Male,4,3,20,7,0.309589,0,0,False
47249,51,Male,4,3,21,1,1.490411,0,0,False
47250,51,Male,4,3,21,2,0.50137,0,0,False
47251,51,Male,4,3,21,4,0.49863,0,0,False
47252,51,Male,4,3,21,7,1.00274,0,0,False
47253,51,Male,4,3,22,1,2.419178,0,0,False
47254,51,Male,4,3,22,2,1.50411,0,0,False
47255,51,Male,4,3,22,3,1.969863,0,0,False
47256,51,Male,4,3,22,4,0.454795,0,0,False
47257,51,Male,4,3,22,5,1.0,0,0,False
47258,51,Male,4,3,22,7,1.0,0,0,False
47259,51,Male,4,3,23,1,0.832877,0,0,False
47260,51,Male,4,3,23,7,2.189041,0,0,False
47261,51,Male,4,3,24,1,1.0,0,0,False
47262,51,Male,4,3,24,6,1.0,0,0,False
47263,51,Male,4,3,24,7,0.945205,0,0,False
47264,51,Male,4,3,25,1,2.465753,0,0,False
47265,51,Male,4,3,25,7,1.0,0,0,False
47266,51,Male,4,3,26,2,2.0,0,0,False
47267,51,Male,4,3,26,7,1.0,0,0,False
47268,51,Male,4,3,27,1,1.0,0,0,False
47269,51,Male,4,3,27,2,0.652055,0,0,False
47270,51,Male,4,3,27,5,0.49589,0,0,False
47271,51,Male,4,3,28,4,0.463014,0,0,False
47272,51,Male,4,3,28,7,2.0,0,0,False
47273,51,Male,4,3,30,1,0.50411,0,0,False
47274,51,Male,4,3,30,7,0.991781,0,0,False
47275,51,Male,4,3,36,7,1.0,0,0,False
47276,51,Male,4,3,99,3,1.084932,0,0,False
47277,51,Male,4,4,0,1,0.0,0,0,True
47278,51,Male,4,4,0,2,0.547945,0,0,False
47279,51,Male,4,4,0,7,1.789041,0,0,False
47280,51,Male,4,4,1,1,0.980822,0,0,False
47281,51,Male,4,4,1,2,1.49863,0,0,False
47282,51,Male,4,4,1,3,1.00274,0,0,False
47283,51,Male,4,4,1,5,0.50411,0,0,False
47284,51,Male,4,4,1,6,1.0,0,0,False
47285,51,Male,4,4,1,7,7.654795,0,0,False
47286,51,Male,4,4,2,1,1.564384,0,0,False
47287,51,Male,4,4,2,2,1.167123,0,0,False
47288,51,Male,4,4,2,3,0.0,0,0,True
47289,51,Male,4,4,2,4,0.923288,0,0,False
47290,51,Male,4,4,2,5,0.964384,0,0,False
47291,51,Male,4,4,2,7,2.50411,0,0,False
47292,51,Male,4,4,3,2,0.249315,0,0,False
47293,51,Male,4,4,3,3,0.164384,0,0,False
47294,51,Male,4,4,3,5,2.964384,0,0,False
47295,51,Male,4,4,3,7,5.413699,0,0,False
47296,51,Male,4,4,4,1,0.227397,0,0,False
47297,51,Male,4,4,4,2,0.364384,0,0,False
47298,51,Male,4,4,4,3,1.849315,0,0,False
47299,51,Male,4,4,4,4,2.09863,0,0,False
47300,51,Male,4,4,4,5,0.49863,0,0,False
47301,51,Male,4,4,4,6,0.50137,0,0,False
47302,51,Male,4,4,4,7,3.356164,0,0,False
47303,51,Male,4,4,5,1,1.010959,0,0,False
47304,51,Male,4,4,5,2,1.819178,0,0,False
47305,51,Male,4,4,5,3,1.50411,0,0,False
47306,51,Male,4,4,5,4,1.961644,0,0,False
47307,51,Male,4,4,5,5,3.0,0,0,False
47308,51,Male,4,4,5,6,1.49863,0,0,False
47309,51,Male,4,4,5,7,4.715068,0,0,False
47310,51,Male,4,4,6,1,0.476712,0,0,False
47311,51,Male,4,4,6,2,1.082192,0,0,False
47312,51,Male,4,4,6,3,2.893151,0,0,False
47313,51,Male,4,4,6,4,1.50137,0,0,False
47314,51,Male,4,4,6,6,1.016438,0,0,False
47315,51,Male,4,4,6,7,2.50137,0,0,False
47316,51,Male,4,4,7,1,0.583562,0,0,False
47317,51,Male,4,4,7,4,2.328767,0,0,False
47318,51,Male,4,4,7,5,1.027397,0,0,False
47319,51,Male,4,4,7,7,5.772603,0,0,False
47320,51,Male,4,4,8,2,0.630137,0,0,False
47321,51,Male,4,4,8,4,0.49863,0,0,False
47322,51,Male,4,4,8,5,0.972603,0,0,False
47323,51,Male,4,4,8,6,1.353425,0,0,False
47324,51,Male,4,4,8,7,2.0,0,0,False
47325,51,Male,4,4,9,3,0.210959,0,0,False
47326,51,Male,4,4,9,6,1.0,0,0,False
47327,51,Male,4,4,9,7,6.909589,0,0,False
47328,51,Male,4,4,10,1,0.210959,0,0,False
47329,51,Male,4,4,10,2,1.315068,0,0,False
47330,51,Male,4,4,10,4,0.50411,0,0,False
47331,51,Male,4,4,10,5,0.49589,0,0,False
47332,51,Male,4,4,10,6,1.0,0,0,False
47333,51,Male,4,4,10,7,5.827397,0,0,False
47334,51,Male,4,4,11,1,0.468493,0,0,False
47335,51,Male,4,4,11,2,0.49589,0,0,False
47336,51,Male,4,4,11,3,0.49863,0,0,False
47337,51,Male,4,4,11,4,0.50137,0,0,False
47338,51,Male,4,4,11,5,1.49863,0,0,False
47339,51,Male,4,4,11,6,1.0,0,0,False
47340,51,Male,4,4,11,7,2.041096,0,0,False
47341,51,Male,4,4,12,1,4.424658,0,0,False
47342,51,Male,4,4,12,2,2.421918,0,0,False
47343,51,Male,4,4,12,3,0.926027,0,0,False
47344,51,Male,4,4,12,4,0.961644,0,0,False
47345,51,Male,4,4,12,5,0.50137,0,0,False
47346,51,Male,4,4,12,7,3.950685,0,0,False
47347,51,Male,4,4,13,1,1.10411,0,0,False
47348,51,Male,4,4,13,2,0.956164,0,0,False
47349,51,Male,4,4,13,3,0.531507,0,0,False
47350,51,Male,4,4,13,6,0.983562,0,0,False
47351,51,Male,4,4,13,7,4.00274,0,0,False
47352,51,Male,4,4,14,1,6.106849,0,0,False
47353,51,Male,4,4,14,2,1.583562,0,0,False
47354,51,Male,4,4,14,3,1.487671,0,0,False
47355,51,Male,4,4,14,4,1.347945,0,0,False
47356,51,Male,4,4,14,6,0.49589,0,0,False
47357,51,Male,4,4,14,7,2.00274,0,0,False
47358,51,Male,4,4,15,1,6.271233,0,0,False
47359,51,Male,4,4,15,2,2.671233,0,0,False
47360,51,Male,4,4,15,3,1.821918,0,0,False
47361,51,Male,4,4,15,4,0.994521,0,0,False
47362,51,Male,4,4,15,5,1.49589,0,0,False
47363,51,Male,4,4,15,6,1.186301,0,0,False
47364,51,Male,4,4,15,7,6.972603,0,0,False
47365,51,Male,4,4,16,1,0.446575,0,0,False
47366,51,Male,4,4,16,2,3.391781,0,0,False
47367,51,Male,4,4,16,3,1.49589,0,0,False
47368,51,Male,4,4,16,4,3.745205,0,0,False
47369,51,Male,4,4,16,5,1.032877,0,0,False
47370,51,Male,4,4,16,6,1.49589,0,0,False
47371,51,Male,4,4,16,7,9.638356,0,0,False
47372,51,Male,4,4,17,1,4.323288,0,0,False
47373,51,Male,4,4,17,2,2.309589,0,0,False
47374,51,Male,4,4,17,3,6.646575,0,0,False
47375,51,Male,4,4,17,4,2.715068,0,0,False
47376,51,Male,4,4,17,5,0.756164,0,0,False
47377,51,Male,4,4,17,6,0.008219,0,0,False
47378,51,Male,4,4,17,7,7.526027,0,0,False
47379,51,Male,4,4,18,1,3.189041,0,0,False
47380,51,Male,4,4,18,2,0.786301,0,0,False
47381,51,Male,4,4,18,3,0.49863,0,0,False
47382,51,Male,4,4,18,4,4.931507,0,0,False
47383,51,Male,4,4,18,5,1.00274,0,0,False
47384,51,Male,4,4,18,6,0.936986,0,0,False
47385,51,Male,4,4,18,7,5.556164,0,0,False
47386,51,Male,4,4,19,1,1.50137,0,0,False
47387,51,Male,4,4,19,2,0.386301,0,0,False
47388,51,Male,4,4,19,4,0.947945,0,0,False
47389,51,Male,4,4,19,7,1.852055,0,0,False
47390,51,Male,4,4,20,3,0.49863,0,0,False
47391,51,Male,4,4,20,4,0.50137,0,0,False
47392,51,Male,4,4,20,5,1.0,0,0,False
47393,51,Male,4,4,20,6,2.49863,0,0,False
47394,51,Male,4,4,20,7,2.50137,0,0,False
47395,51,Male,4,4,21,1,1.0,0,0,False
47396,51,Male,4,4,21,2,1.0,0,0,False
47397,51,Male,4,4,21,4,1.0,0,0,False
47398,51,Male,4,4,21,7,2.019178,0,0,False
47399,51,Male,4,4,22,7,1.917808,0,0,False
47400,51,Male,4,4,23,1,1.0,0,0,False
47401,51,Male,4,4,23,2,1.0,0,0,False
47402,51,Male,4,4,23,3,0.432877,0,0,False
47403,51,Male,4,4,23,4,0.189041,0,0,False
47404,51,Male,4,4,23,6,1.0,0,0,False
47405,51,Male,4,4,24,1,0.50137,0,0,False
47406,51,Male,4,4,24,2,0.50137,0,0,False
47407,51,Male,4,4,24,7,0.49589,0,0,False
47408,51,Male,4,4,25,2,1.928767,0,0,False
47409,51,Male,4,4,27,2,1.0,0,0,False
47410,51,Male,4,4,27,7,1.983562,0,0,False
47411,51,Male,4,4,30,4,0.49863,0,0,False
47412,51,Male,4,5,0,1,0.512329,0,0,False
47413,51,Male,4,5,0,3,0.106849,0,0,False
47414,51,Male,4,5,0,4,0.753425,0,0,False
47415,51,Male,4,5,0,5,0.394521,0,0,False
47416,51,Male,4,5,0,6,0.016438,0,0,False
47417,51,Male,4,5,0,7,0.665753,0,0,False
47418,51,Male,4,5,1,3,0.389041,0,0,False
47419,51,Male,4,5,1,4,0.334247,0,0,False
47420,51,Male,4,5,1,5,0.832877,0,0,False
47421,51,Male,4,5,1,6,0.356164,0,0,False
47422,51,Male,4,5,1,7,16.37534,0,0,False
47423,51,Male,4,5,2,1,0.441096,0,0,False
47424,51,Male,4,5,2,2,3.408219,0,0,False
47425,51,Male,4,5,2,3,0.586301,0,0,False
47426,51,Male,4,5,2,6,0.890411,0,0,False
47427,51,Male,4,5,2,7,7.389041,0,0,False
47428,51,Male,4,5,3,1,0.460274,0,0,False
47429,51,Male,4,5,3,6,0.326027,0,0,False
47430,51,Male,4,5,3,7,5.813699,0,0,False
47431,51,Male,4,5,4,1,0.419178,0,0,False
47432,51,Male,4,5,4,3,0.49863,0,0,False
47433,51,Male,4,5,4,4,1.378082,0,0,False
47434,51,Male,4,5,4,5,2.0,0,0,False
47435,51,Male,4,5,4,7,2.978082,0,0,False
47436,51,Male,4,5,5,1,0.49863,0,0,False
47437,51,Male,4,5,5,2,1.00274,0,0,False
47438,51,Male,4,5,5,3,0.50137,0,0,False
47439,51,Male,4,5,5,5,0.975342,0,0,False
47440,51,Male,4,5,5,6,1.0,0,0,False
47441,51,Male,4,5,5,7,6.906849,0,0,False
47442,51,Male,4,5,6,2,0.961644,0,0,False
47443,51,Male,4,5,6,3,1.389041,0,0,False
47444,51,Male,4,5,6,4,0.506849,0,0,False
47445,51,Male,4,5,6,5,1.263014,0,0,False
47446,51,Male,4,5,6,6,0.923288,0,0,False
47447,51,Male,4,5,6,7,7.578082,0,0,False
47448,51,Male,4,5,7,5,0.394521,0,0,False
47449,51,Male,4,5,7,6,1.463014,0,0,False
47450,51,Male,4,5,7,7,3.50137,0,0,False
47451,51,Male,4,5,8,2,0.186301,0,0,False
47452,51,Male,4,5,8,6,1.0,0,0,False
47453,51,Male,4,5,8,7,5.994521,0,0,False
47454,51,Male,4,5,9,1,0.709589,0,0,False
47455,51,Male,4,5,9,2,0.526027,0,0,False
47456,51,Male,4,5,9,3,0.0,0,0,True
47457,51,Male,4,5,9,4,0.972603,0,0,False
47458,51,Male,4,5,9,7,6.10411,0,0,False
47459,51,Male,4,5,10,1,0.915068,0,0,False
47460,51,Male,4,5,10,2,0.627397,0,0,False
47461,51,Male,4,5,10,6,0.676712,0,0,False
47462,51,Male,4,5,10,7,2.605479,0,0,False
47463,51,Male,4,5,11,1,0.934247,0,0,False
47464,51,Male,4,5,11,2,0.312329,0,0,False
47465,51,Male,4,5,11,5,0.978082,0,0,False
47466,51,Male,4,5,11,7,4.063014,0,0,False
47467,51,Male,4,5,12,1,4.082192,0,0,False
47468,51,Male,4,5,12,2,0.947945,0,0,False
47469,51,Male,4,5,12,3,0.506849,0,0,False
47470,51,Male,4,5,12,5,0.964384,0,0,False
47471,51,Male,4,5,12,6,1.038356,0,0,False
47472,51,Male,4,5,12,7,5.347945,0,0,False
47473,51,Male,4,5,13,1,5.246575,0,0,False
47474,51,Male,4,5,13,2,2.50137,0,0,False
47475,51,Male,4,5,13,3,1.50137,0,0,False
47476,51,Male,4,5,13,4,1.463014,0,0,False
47477,51,Male,4,5,13,5,0.690411,0,0,False
47478,51,Male,4,5,13,7,4.852055,0,0,False
47479,51,Male,4,5,14,1,4.950685,0,0,False
47480,51,Male,4,5,14,2,1.991781,0,0,False
47481,51,Male,4,5,14,3,1.060274,0,0,False
47482,51,Male,4,5,14,4,2.712329,0,0,False
47483,51,Male,4,5,14,5,2.589041,0,0,False
47484,51,Male,4,5,14,6,4.0,0,0,False
47485,51,Male,4,5,14,7,6.394521,0,0,False
47486,51,Male,4,5,15,1,5.39726,0,0,False
47487,51,Male,4,5,15,2,4.635616,0,0,False
47488,51,Male,4,5,15,3,2.484932,0,0,False
47489,51,Male,4,5,15,4,2.156164,0,0,False
47490,51,Male,4,5,15,5,0.49589,0,0,False
47491,51,Male,4,5,15,6,0.09589,0,0,False
47492,51,Male,4,5,15,7,15.13151,0,0,False
47493,51,Male,4,5,16,1,5.252055,0,0,False
47494,51,Male,4,5,16,2,0.139726,0,0,False
47495,51,Male,4,5,16,3,2.956164,0,0,False
47496,51,Male,4,5,16,4,3.471233,0,0,False
47497,51,Male,4,5,16,5,1.479452,0,0,False
47498,51,Male,4,5,16,6,4.016438,0,0,False
47499,51,Male,4,5,16,7,19.56986,1,1201,False
47500,51,Male,4,5,17,1,2.339726,0,0,False
47501,51,Male,4,5,17,2,2.172603,0,0,False
47502,51,Male,4,5,17,4,1.50137,0,0,False
47503,51,Male,4,5,17,5,4.484932,0,0,False
47504,51,Male,4,5,17,6,1.920548,0,0,False
47505,51,Male,4,5,17,7,16.87945,0,0,False
47506,51,Male,4,5,18,1,3.443836,0,0,False
47507,51,Male,4,5,18,2,1.0,0,0,False
47508,51,Male,4,5,18,3,1.00274,0,0,False
47509,51,Male,4,5,18,4,1.0,0,0,False
47510,51,Male,4,5,18,6,2.49589,0,0,False
47511,51,Male,4,5,18,7,11.40548,0,0,False
47512,51,Male,4,5,19,1,1.00274,0,0,False
47513,51,Male,4,5,19,2,1.945205,0,0,False
47514,51,Male,4,5,19,3,0.331507,0,0,False
47515,51,Male,4,5,19,5,0.909589,0,0,False
47516,51,Male,4,5,19,7,8.852055,0,0,False
47517,51,Male,4,5,20,1,1.49863,0,0,False
47518,51,Male,4,5,20,2,0.50137,0,0,False
47519,51,Male,4,5,20,3,1.0,0,0,False
47520,51,Male,4,5,20,4,0.252055,0,0,False
47521,51,Male,4,5,20,7,1.413699,0,0,False
47522,51,Male,4,5,21,1,0.764384,0,0,False
47523,51,Male,4,5,21,5,0.312329,0,0,False
47524,51,Male,4,5,21,7,0.49863,0,0,False
47525,51,Male,4,5,22,1,0.290411,0,0,False
47526,51,Male,4,5,22,4,0.947945,0,0,False
47527,51,Male,4,5,23,7,1.0,0,0,False
47528,51,Male,4,5,24,2,0.50411,0,0,False
47529,51,Male,4,5,24,7,0.980822,0,0,False
47530,51,Male,4,5,26,7,0.50411,0,0,False
47531,51,Male,4,6,0,7,0.443836,0,0,False
47532,51,Male,4,6,1,6,0.665753,0,0,False
47533,51,Male,4,6,1,7,4.210959,0,0,False
47534,51,Male,4,6,2,1,0.208219,0,0,False
47535,51,Male,4,6,2,2,0.389041,0,0,False
47536,51,Male,4,6,2,3,0.709589,0,0,False
47537,51,Male,4,6,2,7,4.939726,0,0,False
47538,51,Male,4,6,3,7,2.791781,0,0,False
47539,51,Male,4,6,4,1,0.454795,0,0,False
47540,51,Male,4,6,4,6,1.0,0,0,False
47541,51,Male,4,6,4,7,1.0,0,0,False
47542,51,Male,4,6,5,7,1.69589,0,0,False
47543,51,Male,4,6,6,1,0.0,0,0,True
47544,51,Male,4,6,6,2,0.191781,0,0,False
47545,51,Male,4,6,6,7,5.871233,0,0,False
47546,51,Male,4,6,7,3,0.394521,0,0,False
47547,51,Male,4,6,7,6,0.482192,0,0,False
47548,51,Male,4,6,7,7,2.019178,0,0,False
47549,51,Male,4,6,8,1,1.317808,0,0,False
47550,51,Male,4,6,8,3,0.717808,0,0,False
47551,51,Male,4,6,8,4,0.99726,0,0,False
47552,51,Male,4,6,8,5,1.50137,0,0,False
47553,51,Male,4,6,8,7,3.115068,0,0,False
47554,51,Male,4,6,9,2,0.942466,0,0,False
47555,51,Male,4,6,9,4,0.79726,0,0,False
47556,51,Male,4,6,9,5,0.860274,0,0,False
47557,51,Male,4,6,9,7,5.945205,0,0,False
47558,51,Male,4,6,10,1,0.435616,0,0,False
47559,51,Male,4,6,10,2,0.49589,0,0,False
47560,51,Male,4,6,10,5,0.747945,0,0,False
47561,51,Male,4,6,10,6,1.430137,0,0,False
47562,51,Male,4,6,10,7,4.479452,0,0,False
47563,51,Male,4,6,11,1,0.967123,0,0,False
47564,51,Male,4,6,11,2,2.016438,0,0,False
47565,51,Male,4,6,11,3,0.879452,0,0,False
47566,51,Male,4,6,11,4,0.547945,0,0,False
47567,51,Male,4,6,11,7,7.021918,0,0,False
47568,51,Male,4,6,12,1,2.493151,0,0,False
47569,51,Male,4,6,12,2,1.975342,0,0,False
47570,51,Male,4,6,12,3,1.09589,0,0,False
47571,51,Male,4,6,12,4,1.339726,0,0,False
47572,51,Male,4,6,12,6,2.476712,0,0,False
47573,51,Male,4,6,12,7,7.375342,0,0,False
47574,51,Male,4,6,13,1,0.221918,0,0,False
47575,51,Male,4,6,13,2,0.964384,0,0,False
47576,51,Male,4,6,13,3,2.536986,0,0,False
47577,51,Male,4,6,13,5,1.0,0,0,False
47578,51,Male,4,6,13,6,0.682192,0,0,False
47579,51,Male,4,6,13,7,4.912329,0,0,False
47580,51,Male,4,6,14,1,0.021918,0,0,False
47581,51,Male,4,6,14,3,0.49863,0,0,False
47582,51,Male,4,6,14,4,0.526027,0,0,False
47583,51,Male,4,6,14,5,1.931507,0,0,False
47584,51,Male,4,6,14,6,1.358904,0,0,False
47585,51,Male,4,6,14,7,9.610959,0,0,False
47586,51,Male,4,6,15,1,1.608219,0,0,False
47587,51,Male,4,6,15,2,0.079452,0,0,False
47588,51,Male,4,6,15,4,0.49589,0,0,False
47589,51,Male,4,6,15,5,4.438356,0,0,False
47590,51,Male,4,6,15,6,0.50411,0,0,False
47591,51,Male,4,6,15,7,14.60822,0,0,False
47592,51,Male,4,6,16,2,0.339726,0,0,False
47593,51,Male,4,6,16,3,0.936986,0,0,False
47594,51,Male,4,6,16,4,0.50137,0,0,False
47595,51,Male,4,6,16,7,12.16712,0,0,False
47596,51,Male,4,6,17,1,0.961644,0,0,False
47597,51,Male,4,6,17,7,6.509589,0,0,False
47598,51,Male,4,6,18,7,1.0,0,0,False
47599,51,Male,4,6,19,2,0.49589,0,0,False
47600,51,Male,4,6,19,7,2.0,0,0,False
47601,51,Male,4,6,21,7,1.0,0,0,False
47602,51,Male,4,7,1,1,0.282192,0,0,False
47603,51,Male,4,7,1,6,0.068493,0,0,False
47604,51,Male,4,7,3,7,1.0,0,0,False
47605,51,Male,4,7,8,7,0.331507,0,0,False
47606,51,Male,4,7,10,6,1.0,0,0,False
47607,51,Male,4,7,12,7,1.0,0,0,False
47608,51,Male,4,7,17,7,0.326027,0,0,False
47609,51,Male,4,7,40,1,1.0,0,0,False
47610,51,Male,5,1,4,2,0.863014,0,0,False
47611,51,Male,5,1,4,3,0.153425,0,0,False
47612,51,Male,5,1,14,4,0.915068,0,0,False
47613,51,Male,5,1,32,1,1.0,0,0,False
47614,51,Male,5,2,13,2,1.117808,0,0,False
47615,51,Male,5,2,54,7,1.0,0,0,False
47616,51,Male,5,3,1,1,0.046575,0,0,False
47617,51,Male,5,3,2,1,0.380822,0,0,False
47618,51,Male,5,3,2,2,0.0,0,0,True
47619,51,Male,5,3,2,7,0.043836,0,0,False
47620,51,Male,5,3,4,7,2.0,0,0,False
47621,51,Male,5,3,7,7,1.0,0,0,False
47622,51,Male,5,3,8,7,0.863014,0,0,False
47623,51,Male,5,3,11,6,0.542466,0,0,False
47624,51,Male,5,3,12,1,1.449315,0,0,False
47625,51,Male,5,3,15,7,0.50411,0,0,False
47626,51,Male,5,3,16,5,0.569863,0,0,False
47627,51,Male,5,3,16,7,0.00274,0,0,False
47628,51,Male,5,3,18,1,1.747945,0,0,False
47629,51,Male,5,3,18,2,0.252055,0,0,False
47630,51,Male,5,3,18,7,0.991781,0,0,False
47631,51,Male,5,3,23,1,0.50411,0,0,False
47632,51,Male,5,4,2,7,0.372603,0,0,False
47633,51,Male,5,4,4,1,1.010959,0,0,False
47634,51,Male,5,4,7,6,0.964384,0,0,False
47635,51,Male,5,4,9,4,0.49863,0,0,False
47636,51,Male,5,4,9,5,0.50137,0,0,False
47637,51,Male,5,4,12,6,0.654795,0,0,False
47638,51,Male,5,4,12,7,1.468493,0,0,False
47639,51,Male,5,4,14,1,0.446575,0,0,False
47640,51,Male,5,4,15,1,0.934247,0,0,False
47641,51,Male,5,4,16,3,0.49589,0,0,False
47642,51,Male,5,4,16,4,0.50411,0,0,False
47643,51,Male,5,4,17,7,0.964384,0,0,False
47644,51,Male,5,4,18,1,0.50411,0,0,False
47645,51,Male,5,4,18,2,0.49589,0,0,False
47646,51,Male,5,4,19,6,1.0,0,0,False
47647,51,Male,5,4,20,7,1.0,0,0,False
47648,51,Male,5,4,21,6,0.934247,0,0,False
47649,51,Male,5,4,24,7,0.49863,0,0,False
47650,51,Male,5,5,1,5,0.463014,0,0,False
47651,51,Male,5,5,4,1,1.0,0,0,False
47652,51,Male,5,5,4,7,1.49589,0,0,False
47653,51,Male,5,5,5,6,0.821918,0,0,False
47654,51,Male,5,5,13,1,0.254795,0,0,False
47655,51,Male,5,5,14,1,0.49863,0,0,False
47656,51,Male,5,5,14,2,0.50137,0,0,False
47657,51,Male,5,5,15,1,0.49863,0,0,False
47658,51,Male,5,5,15,2,0.0,0,0,True
47659,51,Male,5,5,15,4,1.0,0,0,False
47660,51,Male,5,5,16,1,1.0,0,0,False
47661,51,Male,5,5,16,4,0.50137,0,0,False
47662,51,Male,5,5,16,7,1.986301,0,0,False
47663,51,Male,5,5,17,1,0.978082,0,0,False
47664,51,Male,5,5,17,2,0.049315,0,0,False
47665,51,Male,5,5,18,7,1.978082,0,0,False
47666,51,Male,5,6,6,7,0.438356,0,0,False
47667,51,Male,5,6,8,2,0.49863,0,0,False
47668,51,Male,5,6,9,7,0.479452,0,0,False
47669,51,Male,5,6,11,3,0.49589,0,0,False
47670,51,Male,5,6,11,4,0.50411,0,0,False
47671,51,Male,5,6,13,7,1.0,0,0,False
47672,51,Male,5,6,14,1,0.443836,0,0,False
47673,51,Male,5,6,15,1,0.958904,0,0,False
47674,51,Male,5,6,15,7,0.99726,0,0,False
47675,51,Male,6,1,2,1,0.49863,0,0,False
47676,51,Male,6,1,2,2,0.50137,0,0,False
47677,51,Male,6,1,5,7,0.071233,0,0,False
47678,51,Male,6,1,17,7,0.936986,0,0,False
47679,51,Male,6,1,18,7,0.263014,0,0,False
47680,51,Male,6,1,28,1,0.460274,0,0,False
47681,51,Male,6,1,28,7,0.567123,0,0,False
47682,51,Male,6,1,30,1,0.49589,0,0,False
47683,51,Male,6,1,30,2,0.50411,0,0,False
47684,51,Male,6,1,44,3,1.00274,0,0,False
47685,51,Male,6,1,45,1,1.0,0,0,False
47686,51,Male,6,1,53,1,1.0,0,0,False
47687,51,Male,6,1,70,7,1.0,0,0,False
47688,51,Male,6,1,72,7,1.0,0,0,False
47689,51,Male,6,2,1,2,0.542466,0,0,False
47690,51,Male,6,2,4,1,0.30137,0,0,False
47691,51,Male,6,2,18,3,0.49863,0,0,False
47692,51,Male,6,2,18,4,0.50137,0,0,False
47693,51,Male,6,2,28,7,0.50411,0,0,False
47694,51,Male,6,2,44,1,0.99726,0,0,False
47695,51,Male,6,3,0,7,0.035616,0,0,False
47696,51,Male,6,3,1,4,0.49589,0,0,False
47697,51,Male,6,3,1,5,0.961644,0,0,False
47698,51,Male,6,3,1,7,2.873973,0,0,False
47699,51,Male,6,3,2,2,0.49863,0,0,False
47700,51,Male,6,3,6,1,0.49863,0,0,False
47701,51,Male,6,3,6,2,0.50411,0,0,False
47702,51,Male,6,3,6,7,0.956164,0,0,False
47703,51,Male,6,3,9,4,1.0,0,0,False
47704,51,Male,6,3,12,1,2.0,0,0,False
